ID	Name	CampaignID	Holder
1	FiatWorks	634	0x14e15663428672cda90b88dc68f4102443202d83
2	FiatWorks	634	0xd0b936e2a1f4cd31677cd1e2c20253e7de655777
3	FiatWorks	634	0x69e3327d256ef082bbbd575633ec3ae8c32a4827
4	FiatWorks	634	0x7494eb2916cad8649f4f91eb1db6e20be605dad6
5	FiatWorks	634	0x3db3d58e2270f8dbd181e9639d59ffba98422338
6	FiatWorks	634	0xff8a662fab0745a5032ccf326fd14b235fa88c2b
7	FiatWorks	634	0x21a790b9b3625eb0feddde50ae445ea7abb85646
8	FiatWorks	634	0x89967857dd60633cd4e34c597a5e2ccc6da58b7d
9	FiatWorks	634	0xa37d20cd446898508ab961c6be8d3fe1c15413fa
10	FiatWorks	634	0xc35e30437712c7aae0d5dd6525fac0c70f234bbb
11	FiatWorks	634	0x5d84b32232c0168921fcced61419c936bb368cbd
12	FiatWorks	634	0xbdf4eb43d03d68c795c41ba2347bacfb3f318e18
13	FiatWorks	634	0x8477cd6ec6af9770b352a31cae45f73360c812e1
14	FiatWorks	634	0xa79da05566ea8ffd181c45efd6f484616f6eadef
15	FiatWorks	634	0x2ddb90d67733fd0a0723288a41451e3882f885b9
16	FiatWorks	634	0x3d11511427dcbe2fe3dcd7a172b8b5580ad47416
17	FiatWorks	634	0x396ae68e4526f1f46245283a066c912d4d4fd24e
18	FiatWorks	634	0xfe3fd57379b65ba4b0fe1e481e07e969153acae1
19	FiatWorks	634	0x522e39e92f976ef26cf71d8aa6f0f10ba6879233
20	FiatWorks	634	0x773c537092fd6d8527dd60a0df17e820d05e16f7
21	FiatWorks	634	0x69e00fd4aef2eab2257de0f81dbb76e9394e99f6
22	FiatWorks	634	0xd1cc6444fa70665f5daebcd9e23cd31b764fc76a
23	FiatWorks	634	0x421cc7b6224accb6c12280e3b697c65d9d60ad70
24	FiatWorks	634	0x32e49dda638696b15ea3199dbc7441d18431be46
25	FiatWorks	634	0x2c5777e59c3344322639d81288cf2af002b37d0c
26	FiatWorks	634	0x5f071f2ce06084811be5b2ef2e9d2773f53d32cb
27	FiatWorks	634	0x94c99d650415cf4119dd6398dbc160a4b3952c78
28	FiatWorks	634	0x735aad4b53dab69cfdd69bb3919dac08fb9b8abf
29	FiatWorks	634	0x86eb9efaeed42cc4cee6fe441d3fa51ad6c916ab
30	FiatWorks	634	0x1cd894d41c50b3e2147bbd36a40977d5c96c128e
31	FiatWorks	634	0x6341840c002c51ca43d2aa7031f0a91105e00daa
32	FiatWorks	634	0xc7ad199ecd0e20b3c10c724104a2033e140529f9
33	FiatWorks	634	0xce9c2769abbae240142fad6340c4ee796ef658c5
34	FiatWorks	634	0x81aa6141923ea42fcaa763d9857418224d9b025a
35	FiatWorks	634	0xb6581a2ce20eafa43a122942de70d4834a7c8f81
36	FiatWorks	634	0x216dd71f6d7af7416dec221a2aa7787573fd3d46
37	FiatWorks	634	0x896db7c827e6dc3635f659dae77cd04b8d6cd5e3
38	FiatWorks	634	0x29ab273646be01b60a1da50c4b94091951868248
39	FiatWorks	634	0xaf5221fd850a2cdbbf1c7cfb24b191cd7267a5e1
40	FiatWorks	634	0x6f6b9a91a78c2e23ea086e45a53111ffa61195ad
41	FiatWorks	634	0x7ac34681f6aaeb691e150c43ee494177c0e2c183
42	FiatWorks	634	0xdf36322d5c67f97451e1d351aea4a15d818f350f
43	FiatWorks	634	0x88398dac284753fc651cd475b42aa507413f4fd2
44	FiatWorks	634	0x9522a50215eaee8c1279d837f9709d45911d34af
45	FiatWorks	634	0x86ca93808ef4281f95ea10614a672ef86f81d953
46	FiatWorks	634	0x2aee7cf1236693c5ab9d04585061198bf6caa204
47	FiatWorks	634	0xb3430b686daa829162d2aba22c815ad3b5882f00
48	FiatWorks	634	0x1ce606d6ac53866c7be4f3dbb8ac0e991bbbe614
49	FiatWorks	634	0xe23f2a21e74d801e9c2548f94a643e4290eba8e3
50	FiatWorks	634	0x5c47522cd1560e3ed307ce2fd7c1a366b121ac14
51	FiatWorks	634	0xbfcc69f48981b06998e30d17be99a801e2cb9e14
52	FiatWorks	634	0x27e78f8bb63d6ea7d5d7cfd7a402daf9c1f0af38
53	FiatWorks	634	0x7acac26dc8f3a7ed842d9631004d7ab5b9879ef2
54	FiatWorks	634	0x33b8dbfcd046cef86806a83007a5b2f810ea4473
55	FiatWorks	634	0xcf5ebe07b64bb6b7ff66ba390b0a2c6eb2dedacf
56	FiatWorks	634	0x655b8975c3ea6960e55a3afa32eba6f2cdbd732a
57	FiatWorks	634	0x037eea675c674079e3fe99530a474cf55e533dc0
58	FiatWorks	634	0x0773a995e752eec6456ae887dec5d4e06479fa9c
59	FiatWorks	634	0xfa746d1633bccb4f67405e313e244c9e678210c6
60	FiatWorks	634	0xdab185a80c46835840c6a639398d76ff54fd637c
61	FiatWorks	634	0x27ddd34949fdd0e5e8f4e89d0a33965c1542909e
62	FiatWorks	634	0x29382ed4fbfcf8f5d4728a8706d0bda9bb7f033f
63	FiatWorks	634	0xd454ed303748bb5a433388f9508433ba5d507030
64	FiatWorks	634	0xde1a23cc8c865589a55bf8930b17c1f6479e7777
65	FiatWorks	634	0x1e91c7020f97395e55579e4707345e8090387052
66	FiatWorks	634	0xd840ed49e6839bbaa2bf9c8d08681faee4414e24
67	FiatWorks	634	0x39718fd8ca10e9730a25bfc0efc4781d563e465a
68	FiatWorks	634	0xfcfd8a643ba6a986ff33e15d76450847b99b06a6
69	FiatWorks	634	0x749fee22929ffb4d9be21fbeef05ed076a94e68f
70	FiatWorks	634	0x93f71ded1c6ceb67c121306494f68580327cf3ec
71	FiatWorks	634	0x0fad0a01f4cd74739fe7cb9707c5112124d621b5
72	FiatWorks	634	0x6b29b49da17681e3813761767e84122b0106c6a4
73	FiatWorks	634	0xaa1b916c7ff46955ba659c1a02cd594ab9a9397b
74	FiatWorks	634	0x4b36dae68ae191443fdcff240f070ab8d7a4e00a
75	FiatWorks	634	0x9a02731cde66b981284ac12b7c52b29518e82104
76	FiatWorks	634	0x7465a22ba37d72ed2995be8d5e94ab1a39338f30
77	FiatWorks	634	0xd1c45ab9f122ecaff68582c14e420c97d161b555
78	FiatWorks	634	0x9efee03269ea967e25d3e3f0a60d886d63954289
79	FiatWorks	634	0xe8346a75381cc1a779c09200dfcf1588ba67db7a
80	FiatWorks	634	0x3621ad872f8aa8e76c837cd857b69bb6a8c2b00f
81	FiatWorks	634	0x4bff5d91cb05606e5d0ab18022c6e2afaa3abfe5
82	FiatWorks	634	0x6bc3e4590c506c6367eb3bac5f02f7c4c03ad005
83	FiatWorks	634	0xc6c86e890a7a1f0bb0d5ba2888207f2b6f72fae5
84	FiatWorks	634	0x081ecbf1622dd807b5089721384bf6e542896395
85	FiatWorks	634	0x470785fff51c64d0e603d4289fac930a0070d3ba
86	FiatWorks	634	0xd1a0931de7a002d0d47117404bcbb3443fafb618
87	FiatWorks	634	0xd4beb1e7d13d593f73feb34a99ed6e1c88973185
88	FiatWorks	634	0xe710c344c78acb1d8c0c9a3346ca7eb9f773cd25
89	FiatWorks	634	0x456f45a2db98de2ce5df332a09bb1d9e63954289
90	FiatWorks	634	0x12a1e8f498501c2cce0967f8b9717b28492fc668
91	FiatWorks	634	0x604b3b39b0aab330d56a8f361c82419e000833d7
92	FiatWorks	634	0x35642de97d6376dd55240ffd35fafd2619515e54
93	FiatWorks	634	0x8bfff78edbfa534fe52dd87d945dac9a671957ae
94	FiatWorks	634	0x9325eafe32eba5aa10787143ea5bc3438a7f6d2b
95	FiatWorks	634	0x78f3610b6cf4ddd2c097371b6268949bfaa97180
96	FiatWorks	634	0x3dbe0a3e0fa494c5c012cf5b6b2caa5ed5312376
97	FiatWorks	634	0xb4ad7e865a84e51dfed17e35722aec4a03db9988
98	FiatWorks	634	0x48f15be32e417ef481fe4e6826dd90914408a1be
99	FiatWorks	634	0xa584e5a0f30f6f2b3c53a7d568275d878ca71659
100	FiatWorks	634	0x97fd1bae685917f12246393cb27bd2e3fad4f991
101	FiatWorks	634	0x72f2a5698e949e67b7f41526f581f59b90713322
102	FiatWorks	634	0x1c152f327d203babfdac19e44edbb79eff2c32a2
